time,digital_currency,currency,spot price,day,month,year
2014-07-13,BTC,USD,633.42,13,7,2014
2014-07-14,BTC,USD,624.50,14,7,2014
2014-07-15,BTC,USD,623.43,15,7,2014
2014-07-16,BTC,USD,620.22,16,7,2014
2014-07-17,BTC,USD,619.40,17,7,2014
2014-07-18,BTC,USD,625.26,18,7,2014
2014-07-19,BTC,USD,629.25,19,7,2014
2014-07-20,BTC,USD,625.16,20,7,2014
2014-07-21,BTC,USD,621.30,21,7,2014
2014-07-22,BTC,USD,622.66,22,7,2014
2014-07-23,BTC,USD,620.94,23,7,2014
2014-07-24,BTC,USD,610.74,24,7,2014
2014-07-25,BTC,USD,601.96,25,7,2014
2014-07-26,BTC,USD,595.53,26,7,2014
2014-07-27,BTC,USD,595.46,27,7,2014
2014-07-28,BTC,USD,584.93,28,7,2014
2014-07-29,BTC,USD,584.62,29,7,2014
2014-07-30,BTC,USD,576.20,30,7,2014
2014-07-31,BTC,USD,575.53,31,7,2014
2014-08-01,BTC,USD,593.33,1,8,2014
2014-08-02,BTC,USD,593.11,2,8,2014
2014-08-03,BTC,USD,585.53,3,8,2014
2014-08-04,BTC,USD,588.16,4,8,2014
2014-08-05,BTC,USD,583.40,5,8,2014
2014-08-06,BTC,USD,581.73,6,8,2014
2014-08-07,BTC,USD,584.52,7,8,2014
2014-08-08,BTC,USD,590.54,8,8,2014
2014-08-09,BTC,USD,588.04,9,8,2014
2014-08-10,BTC,USD,589.55,10,8,2014
2014-08-11,BTC,USD,585.00,11,8,2014
2014-08-12,BTC,USD,568.70,12,8,2014
2014-08-13,BTC,USD,552.45,13,8,2014
2014-08-14,BTC,USD,519.89,14,8,2014
2014-08-15,BTC,USD,508.42,15,8,2014
2014-08-16,BTC,USD,503.35,16,8,2014
2014-08-17,BTC,USD,505.50,17,8,2014
2014-08-18,BTC,USD,478.64,18,8,2014
2014-08-19,BTC,USD,480.46,19,8,2014
2014-08-20,BTC,USD,493.93,20,8,2014
2014-08-21,BTC,USD,522.33,21,8,2014
2014-08-22,BTC,USD,514.23,22,8,2014
2014-08-23,BTC,USD,504.54,23,8,2014
2014-08-24,BTC,USD,504.14,24,8,2014
2014-08-25,BTC,USD,503.19,25,8,2014
2014-08-26,BTC,USD,509.10,26,8,2014
2014-08-27,BTC,USD,516.39,27,8,2014
2014-08-28,BTC,USD,510.34,28,8,2014
2014-08-29,BTC,USD,507.91,29,8,2014
2014-08-30,BTC,USD,503.91,30,8,2014
2014-08-31,BTC,USD,490.22,31,8,2014
2014-09-01,BTC,USD,480.33,1,9,2014
2014-09-02,BTC,USD,478.06,2,9,2014
2014-09-03,BTC,USD,475.92,3,9,2014
2014-09-04,BTC,USD,481.62,4,9,2014
2014-09-05,BTC,USD,484.19,5,9,2014
2014-09-06,BTC,USD,480.85,6,9,2014
2014-09-07,BTC,USD,480.42,7,9,2014
2014-09-08,BTC,USD,469.08,8,9,2014
2014-09-09,BTC,USD,467.02,9,9,2014
2014-09-10,BTC,USD,480.65,10,9,2014
2014-09-11,BTC,USD,475.77,11,9,2014
2014-09-12,BTC,USD,472.69,12,9,2014
2014-09-13,BTC,USD,475.29,13,9,2014
2014-09-14,BTC,USD,477.02,14,9,2014
2014-09-15,BTC,USD,475.68,15,9,2014
2014-09-16,BTC,USD,469.12,16,9,2014
2014-09-17,BTC,USD,456.59,17,9,2014
2014-09-18,BTC,USD,438.53,18,9,2014
2014-09-19,BTC,USD,406.70,19,9,2014
2014-09-20,BTC,USD,412.13,20,9,2014
2014-09-21,BTC,USD,403.98,21,9,2014
2014-09-22,BTC,USD,402.72,22,9,2014
2014-09-23,BTC,USD,409.79,23,9,2014
2014-09-24,BTC,USD,429.58,24,9,2014
2014-09-25,BTC,USD,412.39,25,9,2014
2014-09-26,BTC,USD,406.00,26,9,2014
2014-09-27,BTC,USD,403.57,27,9,2014
2014-09-28,BTC,USD,392.80,28,9,2014
2014-09-29,BTC,USD,378.43,29,9,2014
2014-09-30,BTC,USD,380.40,30,9,2014
2014-10-01,BTC,USD,385.80,1,10,2014
2014-10-02,BTC,USD,379.66,2,10,2014
2014-10-03,BTC,USD,369.38,3,10,2014
2014-10-04,BTC,USD,347.85,4,10,2014
2014-10-05,BTC,USD,315.65,5,10,2014
2014-10-06,BTC,USD,323.73,6,10,2014
2014-10-07,BTC,USD,329.70,7,10,2014
2014-10-08,BTC,USD,340.19,8,10,2014
2014-10-09,BTC,USD,363.36,9,10,2014
2014-10-10,BTC,USD,363.80,10,10,2014
2014-10-11,BTC,USD,360.00,11,10,2014
2014-10-12,BTC,USD,364.01,12,10,2014
2014-10-13,BTC,USD,380.10,13,10,2014
2014-10-14,BTC,USD,403.67,14,10,2014
2014-10-15,BTC,USD,395.16,15,10,2014
2014-10-16,BTC,USD,387.10,16,10,2014
2014-10-17,BTC,USD,380.38,17,10,2014
2014-10-18,BTC,USD,385.34,18,10,2014
2014-10-19,BTC,USD,389.89,19,10,2014
2014-10-20,BTC,USD,383.79,20,10,2014
2014-10-21,BTC,USD,385.39,21,10,2014
2014-10-22,BTC,USD,384.84,22,10,2014
2014-10-23,BTC,USD,368.58,23,10,2014
2014-10-24,BTC,USD,357.88,24,10,2014
2014-10-25,BTC,USD,350.40,25,10,2014
2014-10-26,BTC,USD,352.86,26,10,2014
2014-10-27,BTC,USD,354.25,27,10,2014
2014-10-28,BTC,USD,354.61,28,10,2014
2014-10-29,BTC,USD,346.64,29,10,2014
2014-10-30,BTC,USD,339.63,30,10,2014
2014-10-31,BTC,USD,342.67,31,10,2014
2014-11-01,BTC,USD,330.12,1,11,2014
2014-11-02,BTC,USD,325.03,2,11,2014
2014-11-03,BTC,USD,328.88,3,11,2014
2014-11-04,BTC,USD,326.85,4,11,2014
2014-11-05,BTC,USD,337.80,5,11,2014
2014-11-06,BTC,USD,342.88,6,11,2014
2014-11-07,BTC,USD,345.90,7,11,2014
2014-11-08,BTC,USD,343.87,8,11,2014
2014-11-09,BTC,USD,351.80,9,11,2014
2014-11-10,BTC,USD,367.12,10,11,2014
2014-11-11,BTC,USD,367.73,11,11,2014
2014-11-12,BTC,USD,396.32,12,11,2014
2014-11-13,BTC,USD,426.88,13,11,2014
2014-11-14,BTC,USD,397.89,14,11,2014
2014-11-15,BTC,USD,387.37,15,11,2014
2014-11-16,BTC,USD,384.89,16,11,2014
2014-11-17,BTC,USD,398.19,17,11,2014
2014-11-18,BTC,USD,382.40,18,11,2014
2014-11-19,BTC,USD,379.37,19,11,2014
2014-11-20,BTC,USD,366.43,20,11,2014
2014-11-21,BTC,USD,353.06,21,11,2014
2014-11-22,BTC,USD,358.40,22,11,2014
2014-11-23,BTC,USD,360.04,23,11,2014
2014-11-24,BTC,USD,375.50,24,11,2014
2014-11-25,BTC,USD,383.23,25,11,2014
2014-11-26,BTC,USD,372.16,26,11,2014
2014-11-27,BTC,USD,371.24,27,11,2014
2014-11-28,BTC,USD,369.51,28,11,2014
2014-11-29,BTC,USD,378.00,29,11,2014
2014-11-30,BTC,USD,376.86,30,11,2014
2014-12-01,BTC,USD,378.43,1,12,2014
2014-12-02,BTC,USD,379.59,2,12,2014
2014-12-03,BTC,USD,378.75,3,12,2014
2014-12-04,BTC,USD,374.21,4,12,2014
2014-12-05,BTC,USD,371.67,5,12,2014
2014-12-06,BTC,USD,374.72,6,12,2014
2014-12-07,BTC,USD,375.84,7,12,2014
2014-12-08,BTC,USD,370.06,8,12,2014
2014-12-09,BTC,USD,353.61,9,12,2014
2014-12-10,BTC,USD,350.70,10,12,2014
2014-12-11,BTC,USD,354.08,11,12,2014
2014-12-12,BTC,USD,353.61,12,12,2014
2014-12-13,BTC,USD,350.29,13,12,2014
2014-12-14,BTC,USD,352.14,14,12,2014
2014-12-15,BTC,USD,351.97,15,12,2014
2014-12-16,BTC,USD,338.51,16,12,2014
2014-12-17,BTC,USD,325.33,17,12,2014
2014-12-18,BTC,USD,314.76,18,12,2014
2014-12-19,BTC,USD,312.99,19,12,2014
2014-12-20,BTC,USD,325.14,20,12,2014
2014-12-21,BTC,USD,325.14,21,12,2014
2014-12-22,BTC,USD,328.56,22,12,2014
2014-12-23,BTC,USD,333.58,23,12,2014
2014-12-24,BTC,USD,330.30,24,12,2014
2014-12-25,BTC,USD,320.07,25,12,2014
2014-12-26,BTC,USD,324.11,26,12,2014
2014-12-27,BTC,USD,319.46,27,12,2014
2014-12-28,BTC,USD,316.20,28,12,2014
2014-12-29,BTC,USD,315.73,29,12,2014
2014-12-30,BTC,USD,313.27,30,12,2014
2014-12-31,BTC,USD,314.42,31,12,2014
2015-01-01,BTC,USD,316.23,1,1,2015
2015-01-02,BTC,USD,315.27,2,1,2015
2015-01-03,BTC,USD,303.94,3,1,2015
2015-01-04,BTC,USD,275.77,4,1,2015
2015-01-05,BTC,USD,272.45,5,1,2015
2015-01-06,BTC,USD,277.93,6,1,2015
2015-01-07,BTC,USD,289.45,7,1,2015
2015-01-08,BTC,USD,290.66,8,1,2015
2015-01-09,BTC,USD,285.92,9,1,2015
2015-01-10,BTC,USD,281.64,10,1,2015
2015-01-11,BTC,USD,275.07,11,1,2015
2015-01-12,BTC,USD,270.93,12,1,2015
2015-01-13,BTC,USD,239.94,13,1,2015
2015-01-14,BTC,USD,198.96,14,1,2015
2015-01-15,BTC,USD,207.55,15,1,2015
2015-01-16,BTC,USD,212.32,16,1,2015
2015-01-17,BTC,USD,201.43,17,1,2015
2015-01-18,BTC,USD,206.27,18,1,2015
2015-01-19,BTC,USD,212.55,19,1,2015
2015-01-20,BTC,USD,211.49,20,1,2015
2015-01-21,BTC,USD,215.66,21,1,2015
2015-01-22,BTC,USD,233.24,22,1,2015
2015-01-23,BTC,USD,230.30,23,1,2015
2015-01-24,BTC,USD,238.30,24,1,2015
2015-01-25,BTC,USD,249.36,25,1,2015
2015-01-26,BTC,USD,283.45,26,1,2015
2015-01-27,BTC,USD,260.50,27,1,2015
2015-01-28,BTC,USD,253.59,28,1,2015
2015-01-29,BTC,USD,233.76,29,1,2015
2015-01-30,BTC,USD,234.50,30,1,2015
2015-01-31,BTC,USD,229.54,31,1,2015
2015-02-01,BTC,USD,219.92,1,2,2015
2015-02-02,BTC,USD,227.18,2,2,2015
2015-02-03,BTC,USD,237.34,3,2,2015
2015-02-04,BTC,USD,226.17,4,2,2015
2015-02-05,BTC,USD,223.20,5,2,2015
2015-02-06,BTC,USD,220.52,6,2,2015
2015-02-07,BTC,USD,226.90,7,2,2015
2015-02-08,BTC,USD,225.96,8,2,2015
2015-02-09,BTC,USD,221.79,9,2,2015
2015-02-10,BTC,USD,219.07,10,2,2015
2015-02-11,BTC,USD,222.09,11,2,2015
2015-02-12,BTC,USD,221.30,12,2,2015
2015-02-13,BTC,USD,233.31,13,2,2015
2015-02-14,BTC,USD,247.08,14,2,2015
2015-02-15,BTC,USD,250.16,15,2,2015
2015-02-16,BTC,USD,235.22,16,2,2015
2015-02-17,BTC,USD,239.35,17,2,2015
2015-02-18,BTC,USD,240.93,18,2,2015
2015-02-19,BTC,USD,239.11,19,2,2015
2015-02-20,BTC,USD,244.79,20,2,2015
2015-02-21,BTC,USD,245.95,21,2,2015
2015-02-22,BTC,USD,242.76,22,2,2015
2015-02-23,BTC,USD,237.69,23,2,2015
2015-02-24,BTC,USD,239.48,24,2,2015
2015-02-25,BTC,USD,238.93,25,2,2015
2015-02-26,BTC,USD,237.38,26,2,2015
2015-02-27,BTC,USD,251.17,27,2,2015
2015-02-28,BTC,USD,253.76,28,2,2015
2015-03-01,BTC,USD,252.80,1,3,2015
2015-03-02,BTC,USD,263.78,2,3,2015
2015-03-03,BTC,USD,276.77,3,3,2015
2015-03-04,BTC,USD,279.98,4,3,2015
2015-03-05,BTC,USD,271.18,5,3,2015
2015-03-06,BTC,USD,273.93,6,3,2015
2015-03-07,BTC,USD,274.09,7,3,2015
2015-03-08,BTC,USD,275.72,8,3,2015
2015-03-09,BTC,USD,282.72,9,3,2015
2015-03-10,BTC,USD,295.12,10,3,2015
2015-03-11,BTC,USD,294.83,11,3,2015
2015-03-12,BTC,USD,295.29,12,3,2015
2015-03-13,BTC,USD,291.44,13,3,2015
2015-03-14,BTC,USD,285.33,14,3,2015
2015-03-15,BTC,USD,286.37,15,3,2015
2015-03-16,BTC,USD,292.80,16,3,2015
2015-03-17,BTC,USD,290.68,17,3,2015
2015-03-18,BTC,USD,275.56,18,3,2015
2015-03-19,BTC,USD,259.88,19,3,2015
2015-03-20,BTC,USD,263.27,20,3,2015
2015-03-21,BTC,USD,261.36,21,3,2015
2015-03-22,BTC,USD,263.08,22,3,2015
2015-03-23,BTC,USD,269.23,23,3,2015
2015-03-24,BTC,USD,249.36,24,3,2015
2015-03-25,BTC,USD,246.03,25,3,2015
2015-03-26,BTC,USD,250.08,26,3,2015
2015-03-27,BTC,USD,248.87,27,3,2015
2015-03-28,BTC,USD,252.43,28,3,2015
2015-03-29,BTC,USD,246.51,29,3,2015
2015-03-30,BTC,USD,246.37,30,3,2015
2015-03-31,BTC,USD,246.60,31,3,2015
2015-04-01,BTC,USD,244.92,1,4,2015
2015-04-02,BTC,USD,249.40,2,4,2015
2015-04-03,BTC,USD,254.90,3,4,2015
2015-04-04,BTC,USD,253.89,4,4,2015
2015-04-05,BTC,USD,255.95,5,4,2015
2015-04-06,BTC,USD,259.32,6,4,2015
2015-04-07,BTC,USD,255.68,7,4,2015
2015-04-08,BTC,USD,250.47,8,4,2015
2015-04-09,BTC,USD,244.90,9,4,2015
2015-04-10,BTC,USD,239.08,10,4,2015
2015-04-11,BTC,USD,237.02,11,4,2015
2015-04-12,BTC,USD,237.62,12,4,2015
2015-04-13,BTC,USD,233.85,13,4,2015
2015-04-14,BTC,USD,221.64,14,4,2015
2015-04-15,BTC,USD,222.32,15,4,2015
2015-04-16,BTC,USD,227.82,16,4,2015
2015-04-17,BTC,USD,225.04,17,4,2015
2015-04-18,BTC,USD,223.47,18,4,2015
2015-04-19,BTC,USD,224.73,19,4,2015
2015-04-20,BTC,USD,225.13,20,4,2015
2015-04-21,BTC,USD,227.19,21,4,2015
2015-04-22,BTC,USD,236.04,22,4,2015
2015-04-23,BTC,USD,234.93,23,4,2015
2015-04-24,BTC,USD,232.47,24,4,2015
2015-04-25,BTC,USD,229.64,25,4,2015
2015-04-26,BTC,USD,220.34,26,4,2015
2015-04-27,BTC,USD,222.16,27,4,2015
2015-04-28,BTC,USD,225.51,28,4,2015
2015-04-29,BTC,USD,225.04,29,4,2015
2015-04-30,BTC,USD,231.76,30,4,2015
2015-05-01,BTC,USD,235.97,1,5,2015
2015-05-02,BTC,USD,235.31,2,5,2015
2015-05-03,BTC,USD,239.73,3,5,2015
2015-05-04,BTC,USD,240.63,4,5,2015
2015-05-05,BTC,USD,235.99,5,5,2015
2015-05-06,BTC,USD,234.99,6,5,2015
2015-05-07,BTC,USD,232.53,7,5,2015
2015-05-08,BTC,USD,240.34,8,5,2015
2015-05-09,BTC,USD,243.45,9,5,2015
2015-05-10,BTC,USD,242.25,10,5,2015
2015-05-11,BTC,USD,242.19,11,5,2015
2015-05-12,BTC,USD,242.21,12,5,2015
2015-05-13,BTC,USD,242.81,13,5,2015
2015-05-14,BTC,USD,237.29,14,5,2015
2015-05-15,BTC,USD,237.95,15,5,2015
2015-05-16,BTC,USD,237.36,16,5,2015
2015-05-17,BTC,USD,237.38,17,5,2015
2015-05-18,BTC,USD,236.54,18,5,2015
2015-05-19,BTC,USD,233.51,19,5,2015
2015-05-20,BTC,USD,233.93,20,5,2015
2015-05-21,BTC,USD,235.59,21,5,2015
2015-05-22,BTC,USD,237.68,22,5,2015
2015-05-23,BTC,USD,239.78,23,5,2015
2015-05-24,BTC,USD,240.14,24,5,2015
2015-05-25,BTC,USD,238.88,25,5,2015
2015-05-26,BTC,USD,237.60,26,5,2015
2015-05-27,BTC,USD,237.70,27,5,2015
2015-05-28,BTC,USD,237.38,28,5,2015
2015-05-29,BTC,USD,236.85,29,5,2015
2015-05-30,BTC,USD,234.16,30,5,2015
2015-05-31,BTC,USD,232.59,31,5,2015
2015-06-01,BTC,USD,227.49,1,6,2015
2015-06-02,BTC,USD,224.65,2,6,2015
2015-06-03,BTC,USD,226.06,3,6,2015
2015-06-04,BTC,USD,225.34,4,6,2015
2015-06-05,BTC,USD,224.83,5,6,2015
2015-06-06,BTC,USD,225.02,6,6,2015
2015-06-07,BTC,USD,224.75,7,6,2015
2015-06-08,BTC,USD,226.43,8,6,2015
2015-06-09,BTC,USD,229.99,9,6,2015
2015-06-10,BTC,USD,229.16,10,6,2015
2015-06-11,BTC,USD,229.75,11,6,2015
2015-06-12,BTC,USD,230.06,12,6,2015
2015-06-13,BTC,USD,230.78,13,6,2015
2015-06-14,BTC,USD,233.90,14,6,2015
2015-06-15,BTC,USD,235.86,15,6,2015
2015-06-16,BTC,USD,242.28,16,6,2015
2015-06-17,BTC,USD,251.61,17,6,2015
2015-06-18,BTC,USD,249.27,18,6,2015
2015-06-19,BTC,USD,248.75,19,6,2015
2015-06-20,BTC,USD,243.93,20,6,2015
2015-06-21,BTC,USD,244.60,21,6,2015
2015-06-22,BTC,USD,246.19,22,6,2015
2015-06-23,BTC,USD,245.33,23,6,2015
2015-06-24,BTC,USD,242.61,24,6,2015
2015-06-25,BTC,USD,241.86,25,6,2015
2015-06-26,BTC,USD,242.01,26,6,2015
2015-06-27,BTC,USD,245.82,27,6,2015
2015-06-28,BTC,USD,250.01,28,6,2015
2015-06-29,BTC,USD,253.43,29,6,2015
2015-06-30,BTC,USD,263.04,30,6,2015
2015-07-01,BTC,USD,259.56,1,7,2015
2015-07-02,BTC,USD,257.24,2,7,2015
2015-07-03,BTC,USD,255.28,3,7,2015
2015-07-04,BTC,USD,257.13,4,7,2015
2015-07-05,BTC,USD,264.01,5,7,2015
2015-07-06,BTC,USD,272.59,6,7,2015
2015-07-07,BTC,USD,268.47,7,7,2015
2015-07-08,BTC,USD,269.17,8,7,2015
2015-07-09,BTC,USD,270.29,9,7,2015
2015-07-10,BTC,USD,281.24,10,7,2015
2015-07-11,BTC,USD,291.97,11,7,2015
2015-07-12,BTC,USD,305.61,12,7,2015
2015-07-13,BTC,USD,295.38,13,7,2015
2015-07-14,BTC,USD,290.83,14,7,2015
2015-07-15,BTC,USD,291.24,15,7,2015
2015-07-16,BTC,USD,282.64,16,7,2015
2015-07-17,BTC,USD,277.88,17,7,2015
2015-07-18,BTC,USD,279.07,18,7,2015
2015-07-19,BTC,USD,276.84,19,7,2015
2015-07-20,BTC,USD,277.58,20,7,2015
2015-07-21,BTC,USD,279.73,21,7,2015
2015-07-22,BTC,USD,276.99,22,7,2015
2015-07-23,BTC,USD,277.64,23,7,2015
2015-07-24,BTC,USD,283.49,24,7,2015
2015-07-25,BTC,USD,289.16,25,7,2015
2015-07-26,BTC,USD,291.41,26,7,2015
2015-07-27,BTC,USD,291.63,27,7,2015
2015-07-28,BTC,USD,296.10,28,7,2015
2015-07-29,BTC,USD,292.06,29,7,2015
2015-07-30,BTC,USD,288.63,30,7,2015
2015-07-31,BTC,USD,285.79,31,7,2015
2015-08-01,BTC,USD,281.26,1,8,2015
2015-08-02,BTC,USD,280.53,2,8,2015
2015-08-03,BTC,USD,283.15,3,8,2015
2015-08-04,BTC,USD,284.52,4,8,2015
2015-08-05,BTC,USD,283.71,5,8,2015
2015-08-06,BTC,USD,280.35,6,8,2015
2015-08-07,BTC,USD,279.52,7,8,2015
2015-08-08,BTC,USD,274.00,8,8,2015
2015-08-09,BTC,USD,265.09,9,8,2015
2015-08-10,BTC,USD,265.86,10,8,2015
2015-08-11,BTC,USD,266.77,11,8,2015
2015-08-12,BTC,USD,269.14,12,8,2015
2015-08-13,BTC,USD,265.15,13,8,2015
2015-08-14,BTC,USD,265.75,14,8,2015
2015-08-15,BTC,USD,266.39,15,8,2015
2015-08-16,BTC,USD,260.10,16,8,2015
2015-08-17,BTC,USD,258.60,17,8,2015
2015-08-18,BTC,USD,254.05,18,8,2015
2015-08-19,BTC,USD,232.71,19,8,2015
2015-08-20,BTC,USD,233.65,20,8,2015
2015-08-21,BTC,USD,234.51,21,8,2015
2015-08-22,BTC,USD,230.64,22,8,2015
2015-08-23,BTC,USD,230.37,23,8,2015
2015-08-24,BTC,USD,220.90,24,8,2015
2015-08-25,BTC,USD,216.01,25,8,2015
2015-08-26,BTC,USD,226.25,26,8,2015
2015-08-27,BTC,USD,226.52,27,8,2015
2015-08-28,BTC,USD,228.44,28,8,2015
2015-08-29,BTC,USD,230.62,29,8,2015
2015-08-30,BTC,USD,229.39,30,8,2015
2015-08-31,BTC,USD,229.55,31,8,2015
2015-09-01,BTC,USD,228.90,1,9,2015
2015-09-02,BTC,USD,227.83,2,9,2015
2015-09-03,BTC,USD,228.24,3,9,2015
2015-09-04,BTC,USD,229.90,4,9,2015
2015-09-05,BTC,USD,233.08,5,9,2015
2015-09-06,BTC,USD,240.77,6,9,2015
2015-09-07,BTC,USD,241.03,7,9,2015
2015-09-08,BTC,USD,243.84,8,9,2015
2015-09-09,BTC,USD,241.23,9,9,2015
2015-09-10,BTC,USD,239.07,10,9,2015
2015-09-11,BTC,USD,240.57,11,9,2015
2015-09-12,BTC,USD,239.14,12,9,2015
2015-09-13,BTC,USD,233.75,13,9,2015
2015-09-14,BTC,USD,231.08,14,9,2015
2015-09-15,BTC,USD,231.27,15,9,2015
2015-09-16,BTC,USD,229.42,16,9,2015
2015-09-17,BTC,USD,231.35,17,9,2015
2015-09-18,BTC,USD,233.48,18,9,2015
2015-09-19,BTC,USD,232.98,19,9,2015
2015-09-20,BTC,USD,232.61,20,9,2015
2015-09-21,BTC,USD,228.99,21,9,2015
2015-09-22,BTC,USD,229.76,22,9,2015
2015-09-23,BTC,USD,231.15,23,9,2015
2015-09-24,BTC,USD,232.79,24,9,2015
2015-09-25,BTC,USD,236.01,25,9,2015
2015-09-26,BTC,USD,235.13,26,9,2015
2015-09-27,BTC,USD,234.06,27,9,2015
2015-09-28,BTC,USD,238.17,28,9,2015
2015-09-29,BTC,USD,238.76,29,9,2015
2015-09-30,BTC,USD,237.54,30,9,2015
2015-10-01,BTC,USD,238.10,1,10,2015
2015-10-02,BTC,USD,238.49,2,10,2015
2015-10-03,BTC,USD,239.31,3,10,2015
2015-10-04,BTC,USD,239.77,4,10,2015
2015-10-05,BTC,USD,239.47,5,10,2015
2015-10-06,BTC,USD,243.80,6,10,2015
2015-10-07,BTC,USD,245.74,7,10,2015
2015-10-08,BTC,USD,244.39,8,10,2015
2015-10-09,BTC,USD,244.03,9,10,2015
2015-10-10,BTC,USD,245.14,10,10,2015
2015-10-11,BTC,USD,246.83,11,10,2015
2015-10-12,BTC,USD,247.64,12,10,2015
2015-10-13,BTC,USD,248.60,13,10,2015
2015-10-14,BTC,USD,252.19,14,10,2015
2015-10-15,BTC,USD,255.03,15,10,2015
2015-10-16,BTC,USD,260.27,16,10,2015
2015-10-17,BTC,USD,269.56,17,10,2015
2015-10-18,BTC,USD,268.60,18,10,2015
2015-10-19,BTC,USD,265.17,19,10,2015
2015-10-20,BTC,USD,267.88,20,10,2015
2015-10-21,BTC,USD,269.20,21,10,2015
2015-10-22,BTC,USD,273.13,22,10,2015
2015-10-23,BTC,USD,277.96,23,10,2015
2015-10-24,BTC,USD,281.06,24,10,2015
2015-10-25,BTC,USD,290.27,25,10,2015
2015-10-26,BTC,USD,285.09,26,10,2015
2015-10-27,BTC,USD,292.80,27,10,2015
2015-10-28,BTC,USD,302.03,28,10,2015
2015-10-29,BTC,USD,310.48,29,10,2015
2015-10-30,BTC,USD,326.64,30,10,2015
2015-10-31,BTC,USD,323.95,31,10,2015
2015-11-01,BTC,USD,319.49,1,11,2015
2015-11-02,BTC,USD,339.13,2,11,2015
2015-11-03,BTC,USD,386.58,3,11,2015
2015-11-04,BTC,USD,450.32,4,11,2015
2015-11-05,BTC,USD,399.88,5,11,2015
2015-11-06,BTC,USD,372.62,6,11,2015
2015-11-07,BTC,USD,383.99,7,11,2015
2015-11-08,BTC,USD,383.21,8,11,2015
2015-11-09,BTC,USD,375.35,9,11,2015
2015-11-10,BTC,USD,365.57,10,11,2015
